"Tabela 6588 - Série histórica da estimativa anual da área plantada, área colhida, produção e rendimento médio dos produtos das lavouras"
"Variável - Área plantada (Hectares)"
"Unidade da Federação","Mês x Produto das lavouras"
"Unidade da Federação","setembro 2006",,"outubro 2006",,"novembro 2006",,"dezembro 2006",,"janeiro 2007",,"fevereiro 2007",,"março 2007",,"abril 2007",,"maio 2007",,"junho 2007",,"julho 2007",,"agosto 2007",,"setembro 2007",,"outubro 2007",,"novembro 2007",,"dezembro 2007",,"janeiro 2008",,"fevereiro 2008",,"março 2008",,"abril 2008",,"maio 2008",,"junho 2008",,"julho 2008",,"agosto 2008",,"setembro 2008",,"outubro 2008",,"novembro 2008",,"dezembro 2008",,"janeiro 2009",,"fevereiro 2009",,"março 2009",,"abril 2009",,"maio 2009",,"junho 2009",,"julho 2009",,"agosto 2009",,"setembro 2009",,"outubro 2009",,"novembro 2009",,"dezembro 2009",,"janeiro 2010",,"fevereiro 2010",,"março 2010",,"abril 2010",,"maio 2010",,"junho 2010",,"julho 2010",,"agosto 2010",,"setembro 2010",,"outubro 2010",,"novembro 2010",,"dezembro 2010",,"janeiro 2011",,"fevereiro 2011",,"março 2011",,"abril 2011",,"maio 2011",,"junho 2011",,"julho 2011",,"agosto 2011",,"setembro 2011",,"outubro 2011",,"novembro 2011",,"dezembro 2011",,"janeiro 2012",,"fevereiro 2012",,"março 2012",,"abril 2012",,"maio 2012",,"junho 2012",,"julho 2012",,"agosto 2012",,"setembro 2012",,"outubro 2012",,"novembro 2012",,"dezembro 2012",,"janeiro 2013",,"fevereiro 2013",,"março 2013",,"abril 2013",,"maio 2013",,"junho 2013",,"julho 2013",,"agosto 2013",,"setembro 2013",,"outubro 2013",,"novembro 2013",,"dezembro 2013",,"janeiro 2014",,"fevereiro 2014",,"março 2014",,"abril 2014",,"maio 2014",,"junho 2014",,"julho 2014",,"agosto 2014",,"setembro 2014",,"outubro 2014",,"novembro 2014",,"dezembro 2014",,"janeiro 2015",,"fevereiro 2015",,"março 2015",,"abril 2015",,"maio 2015",,"junho 2015",,"julho 2015",,"agosto 2015",,"setembro 2015",,"outubro 2015",,"novembro 2015",,"dezembro 2015",,"janeiro 2016",,"fevereiro 2016",,"março 2016",,"abril 2016",,"maio 2016",,"junho 2016",,"julho 2016",,"agosto 2016",,"setembro 2016",,"outubro 2016",,"novembro 2016",,"dezembro 2016",,"janeiro 2017",,"fevereiro 2017",,"março 2017",,"abril 2017",,"maio 2017",,"junho 2017",,"julho 2017",,"agosto 2017",,"setembro 2017",,"outubro 2017",,"novembro 2017",,"dezembro 2017",,"janeiro 2018",,"fevereiro 2018",,"março 2018",,"abril 2018",,"maio 2018",,"junho 2018",,"julho 2018",,"agosto 2018",,"setembro 2018",,"outubro 2018",,"novembro 2018",,"dezembro 2018",,"janeiro 2019",,"fevereiro 2019",,"março 2019",,"abril 2019",,"maio 2019",,"junho 2019",,"julho 2019",,"agosto 2019",,"setembro 2019",,"outubro 2019",,"novembro 2019",,"dezembro 2019",,"janeiro 2020",,"fevereiro 2020",,"março 2020",,"abril 2020",,"maio 2020",,"junho 2020",,"julho 2020",,"agosto 2020",,"setembro 2020",,"outubro 2020",,"novembro 2020",,"dezembro 2020",,"janeiro 2021",,"fevereiro 2021",,"março 2021",,"abril 2021",,"maio 2021",,"junho 2021",,"julho 2021",,"agosto 2021",,"setembro 2021",,"outubro 2021",,"novembro 2021",,"dezembro 2021",,"janeiro 2022",,"fevereiro 2022",,"março 2022",,"abril 2022",,"maio 2022",,"junho 2022",,"julho 2022",,"agosto 2022",,"setembro 2022",,"outubro 2022",,"novembro 2022",,"dezembro 2022",,"janeiro 2023",,"fevereiro 2023"
"Unidade da Federação","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)","Total","1.14 Milho (2ª Safra)"
"Rondônia","600255","-","599473","-","593373","-","593334","-","573589","-","573589","-","573689","-","574868","-","575126","-","565537","-","566349","-","566349","-","566349","-","566007","-","577544","-","581086","-","591874","-","591874","-","593969","-","596582","-","608158","-","608702","-","608900","-","609349","-","609351","-","609351","-","611121","-","608121","-","602345","-","602345","-","614827","-","614827","-","621573","-","622371","-","623646","-","623770","-","639932","-","639932","-","639932","-","639932","-","628408","-","657436","-","663103","-","663103","-","657072","-","657705","-","662006","-","659481","-","659481","-","660181","-","660181","-","659699","-","674602","-","674641","-","665345","-","666520","-","663165","-","658653","-","658193","-","658193","-","658193","-","658193","-","658193","-","658193","-","658193","-","658193","-","658193","-","633450","-","621642","-","621642","-","621491","-","621492","-","621492","-","618640","-","618640","-","626685","-","615106","-","615106","-","617971","-","617971","-","607155","-","602093","-","603866","-","603690","-","603690","-","590535","-","590535","-","619001","-","578982","-","579014","-","481136","-","467165","-","472643","-","474836","-","471541","-","468486","-","468486","-","467849","-","467889","-","459889","-","461015","-","466656","-","469171","-","473094","-","482901","-","480855","-","611762","130833","617200","134333","616272","134333","616305","134333","614339","134333","614339","134333","595795","131463","601575","120588","600001","120588","612535","120644","612812","130364","615540","130864","616470","130864","608223","125306","611951","125039","620501","127069","620130","127069","628197","126812","636406","136158","638798","136158","694534","174866","699947","174846","699108","173990","699032","172970","699032","172970","699875","173533","699875","173533","699875","173533","699875","173533","691684","173533","629368","136158","629368","136158","629368","136158","644538","133509","644538","133509","644528","133509","674079","153236","669647","149716","669647","149716","664749","149311","667916","149506","667916","149506","668976","149716","668976","149716","669419","149716","691380","175440","695575","175500","695575","175500","695575","175500","695575","175500","695575","175500","742587","183325","742587","183325","742587","183325","754690","183155","754690","183155","754690","183155","813561","201924","813561","201924","813561","201924","813561","201924","813561","201924","813561","201924","813598","201904","813598","201904","809535","201904","804349","202051","804349","202051","804349","202051","804349","202051","804349","202051","804034","202051","814821","223214","814949","227628","814313","235252","852320","242764","869820","254884","872562","254884","906050","280034","925054","280034","940228","283522","978517","287122","978540","287142","978540","287142","994401","291929","1037030","311436","1066069","388245","1069986","389065","957254","303466","939178","289500","1018904","336231","1018904","336231"
"Acre","121138","-","121273","-","121273","-","121273","-","116705","-","118199","-","119086","-","119361","-","119361","-","118861","-","118861","-","118861","-","118861","-","118861","-","118861","-","118861","-","65162","-","65162","-","65793","-","65793","-","65793","-","65922","-","66162","-","66162","-","66412","-","66412","-","66412","-","66412","-","68827","-","68923","-","68923","-","69398","-","69398","-","69398","-","69398","-","87140","-","87265","-","87265","-","87202","-","87354","-","87265","-","95882","-","95882","-","95882","-","95882","-","87354","-","87354","-","104914","-","104914","-","103395","-","103601","-","103601","-","118726","-","118961","-","118883","-","119061","-","119061","-","119861","-","119023","-","119023","-","119023","-","124552","-","124552","-","124552","-","132381","-","132586","-","132586","-","132586","-","132419","-","132419","-","132419","-","132419","-","134701","-","136719","-","136719","-","138489","-","129512","-","129512","-","127043","-","127043","-","127043","-","130193","-","130193","-","130193","-","130214","-","130214","-","127409","-","124776","-","124676","-","123795","-","123795","-","123805","-","123805","-","123805","-","123805","-","121428","-","121428","-","120815","-","120815","-","115287","-","107756","-","114292","-","114186","-","113956","-","113966","-","113966","-","113966","-","113966","-","113966","-","118906","699","118889","699","118995","699","111175","699","111901","699","112741","699","113075","699","111578","699","108927","699","108891","699","108665","699","109085","1373","108365","1373","106387","1373","104586","1373","105427","3283","105427","3283","105795","3283","106661","3833","106968","3833","106332","3833","105882","3683","105116","2883","104762","2883","104557","2883","104822","2633","105393","2420","103476","2420","103476","2420","103326","2420","103326","2420","103326","2420","103326","2420","95867","2420","93125","2420","79245","2420","79245","2420","80550","1050","80255","1050","92830","2420","92830","2420","92830","2420","92830","2420","92830","2420","92830","2420","92830","2420","92830","2420","92830","2420","92830","2420","92830","2420","92830","2420","92830","2420","92830","2420","92830","2420","74877","770","74845","770","75595","770","75595","770","75595","770","76385","2340","76145","2340","76895","2340","76895","2340","81899","3490","81899","3490","82071","3490","83761","5050","83531","5050","84821","5050","84821","5050","84735","5190","84395","5190","82584","5480","82584","5480","82529","5480","84485","7385","84485","7385","84485","7385","83621","7385","84071","7385","86305","7385","86305","7385","87936","9340","87936","9340","87936","9340","87899","9340","87989","9310","95534","11564","95534","11564"
"Amazonas","158795","-","158795","-","173813","-","100825","-","158795","-","186144","-","186144","-","186144","-","184962","-","186454","-","187764","-","186304","-","185675","-","185675","-","185675","-","163857","-","160604","-","150753","-","150589","-","146718","-","146718","-","146718","-","156890","-","156948","-","156948","-","156948","-","156948","-","156948","-","156948","-","156948","-","156948","-","156948","-","158887","-","159543","-","159543","-","159543","-","159543","-","159543","-","159543","-","159543","-","159543","-","159543","-","159543","-","159543","-","159543","-","159165","-","159165","-","159165","-","159165","-","159165","-","159165","-","159165","-","159165","-","161752","-","161752","-","161752","-","170436","-","170436","-","170436","-","170436","-","152690","-","152690","-","152690","-","152690","-","152690","-","152690","-","152690","-","155042","-","155042","-","155042","-","157817","-","157817","-","157717","-","169123","-","169123","-","169269","-","168803","-","168803","-","167902","-","165050","-","165050","-","160990","-","150692","-","150692","-","150692","-","150692","-","160174","-","160174","-","146168","-","146168","-","163423","-","167634","-","167634","-","167634","-","170309","-","170309","-","170309","-","170309","-","170309","-","170309","-","154140","-","156710","-","156710","-","156710","-","156710","-","156710","-","156710","-","156710","-","156710","-","156718","1","156718","1","156718","1","248642","-","248642","-","248642","-","248642","-","248642","-","248642","-","248642","-","248642","-","248642","-","245299","55","244599","55","244599","55","154033","55","154033","55","154033","55","154033","55","154033","55","154033","55","154033","55","154033","55","154033","55","154033","55","154033","55","154033","55","140321","55","140321","55","140321","55","140265","-","140259","-","140259","-","140259","-","140259","-","140259","-","140259","-","140259","-","140259","-","184124","-","184124","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","183791","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-","145496","-"
"Roraima","45230","-","45230","-","45230","-","45230","-","44820","-","48230","-","48230","-","48230","-","48230","-","48230","-","48230","-","48230","-","48230","-","48230","-","48230","-","48230","-","47870","-","42530","-","42530","-","42530","-","42530","-","42530","-","42530","-","42530","-","42530","-","42530","-","42530","-","42530","-","42530","-","42530","-","42530","-","44830","-","44830","-","44830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","37830","-","42330","-","42330","-","42330","-","42330","-","42330","-","42330","-","42330","-","42330","-","42330","-","42330","-","42330","-","42330","-","42330","-","42330","-","40554","-","52554","-","41552","-","41552","-","41552","-","41552","-","41552","-","41552","-","48756","-","48756","-","48756","-","53920","-","64078","-","64078","-","69686","-","69686","-","68837","-","68019","-","68019","-","68019","-","68019","-","68019","-","68019","-","68506","-","63039","-","61380","-","63062","-","63062","-","63062","-","63062","-","63062","-","63062","-","63062","-","63062","-","63062","-","64562","600","64562","600","64562","600","64562","600","64562","600","64562","600","64562","600","64562","600","64562","600","64562","600","64562","600","64742","600","64742","600","64742","600","64742","600","64391","600","64391","600","64391","600","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625","73720","6625"
"Pará","1171792","-","1172922","-","1172922","-","1169253","-","1220625","-","1220625","-","1178606","-","1178606","-","1073484","-","1073484","-","1073484","-","1139332","-","1139332","-","1124527","-","1136074","-","1130692","-","1170648","-","1170648","-","1085108","-","1085108","-","1085498","-","1085498","-","1078798","-","1091912","-","1091912","-","1091912","-","1091912","-","1080841","-","1091912","-","1091912","-","1072533","-","1072533","-","1061733","-","1057084","-","1057084","-","1057672","-","1060775","-","1060775","-","1058068","-","1075080","-","1060775","-","1060775","-","1074326","-","1057905","-","1325320","-","1322236","-","1320318","-","1303782","-","1303709","-","1303709","-","1305670","-","1305670","-","1327524","-","1275080","-","989550","-","992445","-","978767","-","978879","-","979867","-","979867","-","979867","-","978234","-","981055","-","977208","-","979867","-","979867","-","1013142","-","1013142","-","1013142","-","1376098","-","1378084","-","1385717","-","1382013","-","1375425","-","1368483","-","1369505","-","1413846","-","1419133","-","1423045","8150","1404658","8150","1409618","8150","1436488","8150","1421611","22850","1421232","22850","1421232","22850","1421232","22850","1421232","22850","1445271","22850","1421232","22850","1419739","22850","1419739","22850","1419739","22850","1549405","23900","1548519","24978","1547311","25728","1547311","25728","1549180","30028","1562282","30028","1562282","30028","1565153","30028","1531451","30028","1531451","30028","1657628","29333","1675086","29188","1677492","33688","1677467","33688","1619610","33688","1619547","33688","1619429","33688","1624538","33688","1596013","33688","1596455","36688","1662342","27943","1660147","29283","1660147","29283","1643501","28883","1643493","28883","1637559","25855","1638013","26355","1638013","26355","1751951","26355","1756235","25555","1754765","25555","1755059","27445","1434659","60778","1967434","159278","1896947","89066","1896947","89066","1778512","83166","1778512","83166","1779503","81436","1779503","81436","1780303","81936","1780303","81936","1775158","81936","1774591","81936","1385583","73862","1703024","69027","1703024","69027","1703024","69027","1703024","69027","1717176","69027","1661758","69027","1641959","69697","1609677","75753","1609677","75753","1616469","78653","1616469","78653","1371264","74697","1301794","74402","1302882","74404","1302882","74404","1302882","74404","1363158","97404","1361826","97404","1367663","97404","1370065","97404","1370065","97404","1383315","99904","1416045","99904","1367663","97404","1401490","101112","1446594","101112","1446594","101112","1446594","101112","1446594","101112","1451085","101112","1451235","101112","1451258","101112","1451258","101112","1449653","101012","1449653","101012","1474476","100982","1474476","100982","1617384","151982","1617384","151982","1617384","151982","1617384","151982","1669389","151982","1669389","151982","1669389","151982","1703020","188482","1707192","189934","1707192","189934","1802015","202482","1802015","202482","1791758","202412","1813440","220864","1813440","220864","1801769","220864","1801706","220864","1801706","220864","1832189","231345","1833422","231390","1828604","236390","1828604","236390","1836314","238145","1836314","238145"
"Amapá","15245","-","14750","-","14750","-","14750","-","15245","-","16970","-","16970","-","16970","-","16970","-","16970","-","16970","-","16970","-","16970","-","16970","-","16970","-","16970","-","16960","-","16960","-","16960","-","16960","-","16960","-","16960","-","16960","-","16960","-","20530","-","20530","-","20530","-","20530","-","21700","-","21700","-","21700","-","21700","-","21700","-","21700","-","21700","-","21700","-","21700","-","21700","-","21700","-","22760","-","24400","-","24400","-","24400","-","24400","-","24400","-","24400","-","24400","-","24400","-","24400","-","24400","-","24400","-","24400","-","24400","-","24400","-","27680","-","27680","-","25771","-","25771","-","25771","-","25771","-","25771","-","24005","-","24690","-","24690","-","27920","-","27920","-","27920","-","22180","-","22180","-","22180","-","23700","-","23700","-","23700","-","23700","-","23700","-","23700","-","25950","-","25950","-","25200","-","25200","-","25200","-","22780","-","22780","-","23484","-","23484","-","23484","-","23484","-","23484","-","25658","-","25658","-","25658","-","25658","-","25658","-","25126","-","25126","-","24786","-","24956","-","24898","-","24898","-","24817","-","21680","-","21680","-","22140","-","22140","-","22140","-","22140","-","21940","-","21940","-","21940","-","36441","-","39074","-","39074","-","40700","-","40700","-","40200","-","40208","-","40208","-","51190","-","49360","-","49360","-","49303","-","49823","-","49823","-","50343","-","39486","-","39625","-","39265","-","39265","-","39265","-","41015","-","41015","-","41015","-","41015","-","50187","-","50187","-","50187","-","41480","-","41480","-","41395","-","41395","-","41395","-","41395","-","41395","-","41395","-","41395","-","41395","-","37990","-","37490","-","38554","-","38554","-","38554","-","38554","-","36740","-","36740","-","36740","-","36740","-","36604","-","36604","-","36604","-","36547","-","38530","-","38530","-","38530","-","38530","-","36952","-","37752","-","37752","-","37752","-","37752","-","35682","-","35634","-","36135","-","39130","-","33085","-","26580","-","21330","-","21330","-","21330","-","21330","-","26200","-","26200","-","26200","-","26200","-","26004","-","39325","-","26875","-","26875","-","24720","-","24720","-","24720","-","24720","-","24720","-","24720","-","24720","-","24720","-","24720","-","34700","-","34700","-"
"Tocantins","553515","-","553515","-","553515","-","553515","-","546969","-","534206","-","534206","-","534206","-","532434","-","532434","-","532434","-","532434","-","547587","-","547587","-","547587","-","547587","-","583902","-","583902","-","620570","-","620570","-","624389","-","624389","-","619765","-","619765","-","619765","-","619765","-","612926","-","612926","-","607666","-","607666","-","605599","-","605599","-","583287","-","583287","-","578717","-","578717","-","578717","-","578717","-","578717","-","578717","-","607077","-","606565","-","606565","-","606565","-","606565","-","610163","-","610163","-","640048","-","646149","-","646149","-","646149","-","646149","-","656143","-","656143","-","668005","-","668005","-","668005","-","678512","-","678512","-","703997","-","703997","-","683066","-","683066","-","682916","-","716060","-","716060","-","716060","-","716060","-","716060","-","656160","-","655896","-","655896","-","655896","-","727015","-","726837","-","726837","-","673876","-","673876","-","673876","-","673876","-","673876","-","673876","-","673876","-","673025","-","673025","-","673025","-","673025","-","767007","-","889300","-","889300","-","889300","-","889300","-","898882","-","918508","-","918508","-","918508","-","961580","-","961580","-","961580","-","961580","-","969697","-","961603","-","961603","-","961603","-","961603","-","961603","-","1041687","-","1041687","-","1070878","-","1185047","112590","1184061","112940","1214139","112940","1060698","78228","1060698","78228","1061734","78228","1061734","78228","1058576","78228","1051050","68927","1051050","68927","1050212","69027","1050212","69027","1050237","69027","1058579","69414","1118120","69978","1097866","43975","1097866","43975","1161315","75737","1161315","75737","1220052","90313","1226364","92027","1228448","92027","1228651","92027","1228651","92027","1228651","92027","1238057","91595","1282863","91595","1259557","60351","1295637","60351","1295637","60351","1324179","83789","1299201","79589","1283577","79585","1283766","77445","1288270","77336","1288270","77336","1288270","77336","1288270","77336","1327146","101441","1357694","129664","1357694","129664","1357694","129664","1388798","133714","1388798","133714","1388798","133714","1390844","141234","1392084","141534","1413315","143534","1419525","145309","1422544","145809","1425170","145809","1483503","146618","1488503","146618","1488503","146618","1488503","146618","1488503","146618","1488503","146618","1520698","167526","1519650","167526","1519650","167526","1545837","200741","1545837","200741","1542876","206751","1545295","176099","1545295","176099","1545295","176099","1545295","176099","1545295","176099","1545295","176099","1545295","176099","1545295","176099","1545295","176099","1557579","176099","1557579","176099","1658437","176099","1561421","176099","1627748","179564","1627748","179564","1627748","179564","1627748","179564","1636796","179564","1792006","238636","1792006","238636","1792006","238636","1799033","238636","1799033","238636","1799168","238636","1913759","283834","1913759","283834"
