"Tabela 6588 - Série histórica da estimativa anual da área plantada, área colhida, produção e rendimento médio dos produtos das lavouras"
"Variável - Produção (Toneladas)"
"Unidade da Federação";"Mês x Produto das lavouras"
"Unidade da Federação";"setembro 2006";"outubro 2006";"novembro 2006";"dezembro 2006";"janeiro 2007";"fevereiro 2007";"março 2007";"abril 2007";"maio 2007";"junho 2007";"julho 2007";"agosto 2007";"setembro 2007";"outubro 2007";"novembro 2007";"dezembro 2007";"janeiro 2008";"fevereiro 2008";"março 2008";"abril 2008";"maio 2008";"junho 2008";"julho 2008";"agosto 2008";"setembro 2008";"outubro 2008";"novembro 2008";"dezembro 2008";"janeiro 2009";"fevereiro 2009";"março 2009";"abril 2009";"maio 2009";"junho 2009";"julho 2009";"agosto 2009";"setembro 2009";"outubro 2009";"novembro 2009";"dezembro 2009";"janeiro 2010";"fevereiro 2010";"março 2010";"abril 2010";"maio 2010";"junho 2010";"julho 2010";"agosto 2010";"setembro 2010";"outubro 2010";"novembro 2010";"dezembro 2010";"janeiro 2011";"fevereiro 2011";"março 2011";"abril 2011";"maio 2011";"junho 2011";"julho 2011";"agosto 2011";"setembro 2011";"outubro 2011";"novembro 2011";"dezembro 2011";"janeiro 2012";"fevereiro 2012";"março 2012";"abril 2012";"maio 2012";"junho 2012";"julho 2012";"agosto 2012";"setembro 2012";"outubro 2012";"novembro 2012";"dezembro 2012";"janeiro 2013";"fevereiro 2013";"março 2013";"abril 2013";"maio 2013";"junho 2013";"julho 2013";"agosto 2013";"setembro 2013";"outubro 2013";"novembro 2013";"dezembro 2013";"janeiro 2014";"fevereiro 2014";"março 2014";"abril 2014";"maio 2014";"junho 2014";"julho 2014";"agosto 2014";"setembro 2014";"outubro 2014";"novembro 2014";"dezembro 2014";"janeiro 2015";"fevereiro 2015";"março 2015";"abril 2015";"maio 2015";"junho 2015";"julho 2015";"agosto 2015";"setembro 2015";"outubro 2015";"novembro 2015";"dezembro 2015";"janeiro 2016";"fevereiro 2016";"março 2016";"abril 2016";"maio 2016";"junho 2016";"julho 2016";"agosto 2016";"setembro 2016";"outubro 2016";"novembro 2016";"dezembro 2016";"janeiro 2017";"fevereiro 2017";"março 2017";"abril 2017";"maio 2017";"junho 2017";"julho 2017";"agosto 2017";"setembro 2017";"outubro 2017";"novembro 2017";"dezembro 2017";"janeiro 2018";"fevereiro 2018";"março 2018";"abril 2018";"maio 2018";"junho 2018";"julho 2018";"agosto 2018";"setembro 2018";"outubro 2018";"novembro 2018";"dezembro 2018";"janeiro 2019";"fevereiro 2019";"março 2019";"abril 2019";"maio 2019";"junho 2019";"julho 2019";"agosto 2019";"setembro 2019";"outubro 2019";"novembro 2019";"dezembro 2019";"janeiro 2020";"fevereiro 2020";"março 2020";"abril 2020";"maio 2020";"junho 2020";"julho 2020";"agosto 2020";"setembro 2020";"outubro 2020";"novembro 2020";"dezembro 2020";"janeiro 2021";"fevereiro 2021";"março 2021";"abril 2021";"maio 2021";"junho 2021";"julho 2021";"agosto 2021";"setembro 2021";"outubro 2021";"novembro 2021";"dezembro 2021";"janeiro 2022";"fevereiro 2022";"março 2022";"abril 2022";"maio 2022";"junho 2022";"julho 2022";"agosto 2022";"setembro 2022";"outubro 2022";"novembro 2022";"dezembro 2022";"janeiro 2023";"fevereiro 2023"
"Ceará";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"4";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1350";"1350";"1350";"1350";"1350";"1275";"1275";"1275";"1275";"2400";"3636";"3636";"3636";"3636";"4160";"4288";"4528";"4918";"4918";"4918";"7298";"7562";"7562";"7562";"7704";"7704";"7704";"7704";"7740";"9361";"9361"
"Rio Grande do Norte";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Paraíba";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1";"1";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"56";"56";"-";"-"
"Pernambuco";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Alagoas";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"550";"550";"550";"550";"550";"550";"550";"550";"550";"550";"550";"550";"550";"550";"550";"550";"550";"550";"7728";"7728";"7728";"4828";"4828";"4936";"4936";"5250";"5250";"4850";"4850";"5278";"5278";"6145";"6145";"6145";"6145";"14042";"14042";"15600";"15600";"5101";"5101";"5101";"4020";"4020";"4020";"4020";"4800";"4800";"4800";"4800";"4600";"4317";"4317";"4317";"4604";"4604";"4604";"4604";"11537";"11537";"11537";"11537";"11965";"10500";"10500";"10500";"10772";"10772";"10772";"10772";"10536";"10628";"10628";"11346";"13921";"12431";"12431"
"Sergipe";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Bahia";"1991400";"1991400";"1991400";"1991400";"2447000";"2447000";"2247000";"2298000";"2298000";"2298000";"2298000";"2298000";"2298000";"2298000";"2298000";"2298000";"2460000";"2433000";"2432700";"2433750";"2747634";"2747634";"2747634";"2747634";"2747634";"2747634";"2747634";"2747634";"2477250";"2511000";"2511000";"2511000";"2417150";"2418401";"2418401";"2418401";"2418401";"2418401";"2418401";"2418401";"2791416";"2928250";"2925750";"2928250";"3110635";"3110635";"3110635";"3110635";"3110635";"3110635";"3110635";"3112929";"3079644";"3100584";"3156669";"3156669";"3514713";"3514713";"3514713";"3514713";"3514713";"3514713";"3514713";"3514713";"3494740";"3501149";"3501149";"3447101";"3447101";"3447101";"3447101";"3447101";"3214169";"3214169";"3214169";"3212789";"3820678";"3825454";"2644713";"2548966";"2766335";"2766335";"2779347";"2779347";"2779347";"2779347";"2779347";"2765533";"3589001";"3589001";"3757786";"3770042";"3770042";"3982022";"3982022";"3982022";"3218500";"3206364";"3206364";"3206364";"4517174";"4517174";"4517174";"4516096";"4503577";"4503577";"4503577";"4503577";"4503577";"4507377";"4507377";"4507377";"4716000";"4716000";"4307033";"3935269";"3141881";"3141881";"3141881";"3212600";"3212600";"3212600";"3212600";"3212600";"4812000";"4812000";"4717600";"4849200";"4849200";"5230800";"5136000";"5136000";"5136000";"5136000";"5136000";"5136000";"4716000";"4692000";"5088800";"5088800";"5088800";"5572800";"5767200";"5767200";"5767200";"6244800";"6244800";"6244800";"4944000";"4944000";"4936800";"4936800";"4936800";"4936800";"5258000";"5258000";"5258000";"5258000";"5258000";"5309400";"5300000";"5522000";"5522000";"5681000";"5807000";"6027500";"6027500";"6027500";"6120000";"6070000";"6070000";"6070000";"6450680";"6450680";"6530400";"6579400";"6834000";"6834000";"6834000";"6834000";"6834000";"6834000";"6834000";"6834000";"6730000";"6980000";"7080000";"7110000";"7240680";"7240680";"7240680";"7240680";"7240680";"7240680";"7240680";"7240680";"7063494";"7063494"
"Minas Gerais";"2454025";"2454025";"2454025";"2453975";"2541657";"2513841";"2470316";"2454377";"2459705";"2389968";"2389968";"2400959";"2414459";"2414459";"2417485";"2418861";"2552768";"2530883";"2477514";"2500896";"2521849";"2531046";"2537890";"2536936";"2538030";"2536230";"2536230";"2536230";"2595327";"2620909";"2664220";"2666717";"2690549";"2673459";"2673315";"2673865";"2649865";"2747636";"2747636";"2751431";"3007400";"3022748";"3023568";"3018471";"2926410";"2857711";"2857167";"2871219";"2871219";"2871219";"2871219";"2897964";"3067860";"2862399";"2837824";"2776492";"2779972";"2918624";"2913427";"2913927";"2913957";"2940857";"2940857";"2940857";"3062341";"3054800";"3032128";"2998090";"3052313";"3055410";"3047010";"3053220";"3053920";"3071512";"3071722";"3073499";"3355320";"3420964";"3398602";"3403021";"3362042";"3369777";"3369777";"3372877";"3374907";"3375607";"3375510";"3375690";"3777462";"3309326";"3290773";"3298317";"3291115";"3291115";"3326909";"3326909";"3327669";"3327669";"3345549";"3345549";"3832853";"3586117";"3366158";"3337337";"3506103";"3506487";"3508776";"3512376";"3518656";"3522417";"3522417";"3524055";"4295735";"4566619";"4700840";"4713384";"4716859";"4716940";"4742817";"4747414";"4747414";"4747494";"4747494";"4747494";"4504226";"4491383";"4592796";"4905415";"4967224";"4987587";"4987587";"5047709";"5047709";"5047709";"5047709";"5047709";"4896937";"4896937";"4896937";"4896937";"4896937";"4896937";"4896937";"4896937";"5434145";"5427486";"5427486";"5436043";"5432273";"5432273";"5070929";"5014496";"5013916";"5041006";"5042856";"5075793";"5118910";"5150300";"5150300";"5166271";"5703956";"5703956";"5703956";"5714182";"5832472";"5846364";"5873737";"5958609";"6144268";"6155898";"6205193";"6205193";"6740467";"6740769";"6926644";"6930286";"6930286";"6929602";"6931547";"6980844";"6980844";"6980844";"6982170";"6982170";"7164962";"7164962";"7161733";"7411841";"7622061";"7638952";"7639648";"7639648";"7639648";"7639648";"7639648";"7639648";"7907632";"7907632"
"Espírito Santo";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Rio de Janeiro";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"São Paulo";"1648100";"1648100";"1648100";"1648100";"1395560";"1395560";"1395560";"1428800";"1428800";"1428800";"1428800";"1428800";"1428800";"1428800";"1428800";"1428800";"1498045";"1437000";"1446500";"1446500";"1470170";"1470170";"1446500";"1446500";"1446500";"1446500";"1446500";"1446500";"1505520";"1392000";"1392000";"1392000";"1392000";"1306467";"1306467";"1306467";"1306467";"1306467";"1306467";"1306467";"1361722";"1361722";"1361722";"1361722";"1361722";"1361722";"1361722";"1586100";"1586100";"1395620";"1395620";"1395620";"1415325";"1389322";"1389322";"1389322";"1389322";"1505280";"1505280";"1505280";"1505280";"1505280";"1505280";"1505280";"1467675";"1353139";"1353139";"1353139";"1353139";"1500933";"1500933";"1500933";"1471668";"1471668";"1471668";"1471668";"1681462";"1784590";"1784590";"1784590";"1784590";"1901240";"1901240";"1901240";"1933380";"1933380";"1933380";"1933380";"1952511";"1952511";"1590400";"1590400";"1590400";"1590400";"1590400";"1590400";"1590400";"1627428";"1627428";"1627428";"2196768";"2196768";"2196768";"2196768";"2196768";"2196768";"2196768";"2196768";"2196768";"2229450";"2229450";"2229450";"2341587";"2524344";"2524344";"2524344";"2524344";"2524344";"2642637";"2642637";"2627839";"2627839";"2627839";"2627839";"2740100";"2740100";"2740100";"3043280";"3043280";"3043280";"3119500";"3119500";"3173200";"3173200";"3173200";"3173200";"2842515";"2842515";"2842515";"3322572";"3322572";"3414300";"3414300";"3414300";"3409553";"3409553";"3409553";"3409553";"3463346";"3463346";"3241100";"3241100";"3241100";"3016500";"3016500";"3016500";"3017500";"3017500";"3017500";"3017500";"3659600";"3659600";"3659600";"3659600";"3659600";"4048200";"4048200";"4048200";"3958700";"3958700";"3958700";"3958700";"3920465";"3920465";"3920465";"4112400";"4112400";"4112400";"4112400";"4112400";"4070700";"4070700";"4070700";"4070700";"3992503";"3992503";"3992503";"4198499";"4198499";"4198499";"4198499";"4198499";"4679700";"4679700";"4679700";"4679700";"4495700";"4495700"
"Paraná";"9374855";"9374855";"9241714";"9241714";"11808550";"12070869";"11904595";"11811942";"11794764";"11794764";"11881834";"11881834";"11881834";"11881834";"11881834";"11881834";"11879890";"12007566";"11894693";"11829817";"11911090";"11911090";"11897214";"11897214";"11897214";"11897214";"11897214";"11897214";"9863516";"10062088";"9866293";"9573013";"9510693";"9510693";"9492250";"9492250";"9492250";"9492250";"9492250";"9492250";"13395577";"13608029";"14083653";"14084000";"14191584";"14191584";"14080619";"14080619";"14080619";"14080619";"14080619";"14080619";"13786063";"13940212";"14673695";"15156796";"15397703";"15438375";"15438375";"15438375";"15438375";"15438375";"15438375";"15438375";"11672605";"10724307";"10853092";"10884752";"10891349";"10891349";"10891349";"10939387";"10939387";"10939387";"10939387";"10939387";"15423186";"15370500";"15575543";"15850637";"15865623";"15921479";"15921479";"15921479";"15921479";"15921479";"15921479";"15921479";"16686225";"14655377";"14708024";"14713610";"14713610";"14806462";"14806462";"14806462";"14806462";"14806462";"14806462";"14806462";"16855853";"16981846";"16998875";"17147805";"17147805";"17145020";"17145020";"17145020";"17145020";"17145020";"17145020";"17145020";"18297273";"17768012";"17193813";"17100496";"17100496";"16969660";"16969660";"16969660";"16969660";"16969660";"16969660";"16824385";"18524206";"18809432";"19234633";"19584146";"19536332";"19618069";"19647675";"19647675";"19817679";"19817679";"19817679";"19817679";"19453171";"19478376";"19311978";"19266672";"19266672";"19266672";"19266672";"19266672";"19266672";"19266672";"19266672";"19266672";"17052153";"16548648";"16329725";"16254411";"16231264";"16220624";"16209573";"16247994";"16164807";"16164807";"16164807";"16164807";"19800869";"20450310";"20806623";"20745400";"20754000";"20749200";"20813000";"20755300";"20773900";"20842400";"20841100";"20871900";"20500700";"20449000";"20196400";"19890100";"19887300";"19873500";"19894400";"19854400";"19853900";"19853900";"19854000";"19854000";"13165100";"11764900";"11702387";"11967800";"12170100";"12189300";"12218100";"12193600";"12185395";"12185395";"12185395";"12185395";"20859100";"21036197"
"Santa Catarina";"798809";"798809";"798809";"798809";"1058573";"1058573";"1075706";"1075706";"1114396";"1114396";"1114396";"1114396";"1114396";"1114396";"1114398";"1111457";"1086346";"1086346";"1047924";"1024375";"955000";"918840";"945555";"946463";"946463";"946463";"946463";"946463";"1052975";"1043350";"1066450";"1039500";"991295";"993947";"993993";"993993";"993993";"993993";"993993";"993993";"1235685";"1235685";"1235685";"1393563";"1393563";"1393563";"1395995";"1374045";"1374045";"1374045";"1374045";"1374045";"1382292";"1382292";"1437117";"1437117";"1472146";"1472146";"1491031";"1491031";"1490551";"1490551";"1490551";"1490551";"1398701";"1398701";"1125452";"1125452";"1125452";"1079690";"1079690";"1079690";"1079690";"1077920";"1077920";"1079690";"1631393";"1631393";"1602010";"1602010";"1602010";"1587002";"1587002";"1587002";"1587002";"1587002";"1587002";"1586351";"1766568";"1766568";"1766568";"1647410";"1647410";"1658000";"1658000";"1658000";"1685295";"1685295";"1685295";"1685295";"1963399";"1963399";"2011003";"2011003";"2011003";"1967400";"1967400";"1967400";"1967400";"1967400";"1967400";"2000323";"2095500";"2095500";"2128500";"2128500";"2128500";"2140061";"2140061";"2140061";"2139611";"2139611";"2139611";"2139611";"2220414";"2220414";"2328510";"2328510";"2328510";"2429932";"2429932";"2429932";"2429932";"2429932";"2429932";"2429932";"2384295";"2384295";"2384295";"2384295";"2384295";"2384295";"2384295";"2384295";"2349476";"2349476";"2349476";"2349476";"2331211";"2331211";"2326692";"2326692";"2326692";"2326692";"2418181";"2418181";"2418181";"2418181";"2418181";"2418181";"2389525";"2389525";"2332759";"2332759";"2332759";"2332759";"2244245";"2244245";"2244245";"2244245";"2244245";"2244245";"2368210";"2368210";"2343625";"2343625";"2343625";"2343625";"2343625";"2343625";"2343625";"2343625";"2339080";"2339080";"2352183";"2352183";"2022717";"2022717";"2022717";"2022717";"2022717";"2022717";"2022717";"2022717";"2163708";"2163708";"2656607";"2656607"
"Rio Grande do Sul";"7559288";"7559288";"7559288";"7559288";"8425583";"8473241";"9156513";"9156513";"10060637";"10062489";"9938817";"9938817";"9938817";"9938817";"9938817";"9938817";"8205475";"8205475";"8122144";"7815648";"7776316";"7776930";"7773324";"7773324";"7773324";"7773324";"7773324";"7773324";"7839270";"7839270";"8596026";"7842948";"7903982";"7903982";"7913000";"7913000";"7913000";"7913000";"7913000";"7913000";"9304300";"9562800";"9781500";"9781500";"9900700";"9900700";"10218800";"10218800";"10218800";"10218800";"10218800";"10218800";"8517000";"8517000";"10657590";"10657590";"11621300";"11621300";"11621300";"11621300";"11621300";"11621300";"11621300";"11621300";"8268500";"7664069";"6547600";"6526600";"5991094";"5991094";"5991094";"5991094";"5929078";"5929078";"5929078";"5945243";"11846523";"12364549";"12206014";"12206014";"12768493";"12768493";"12756577";"12756577";"12756577";"12756577";"12756577";"12756577";"13951619";"13883471";"13353562";"13353562";"13045935";"13045935";"13045935";"13017165";"13041226";"13041226";"13041226";"13041226";"14650733";"14878325";"15114372";"15114372";"15595618";"15595618";"15700264";"15700264";"15700264";"15700264";"15700264";"15700264";"16233592";"16099382";"15971461";"15971461";"16294003";"16294003";"16189834";"16189834";"16189834";"16189834";"16189834";"16206334";"16378540";"16669229";"17261914";"17261914";"18575434";"18575434";"18744181";"18744181";"18744181";"18744181";"18744181";"18744181";"17815951";"17815951";"17815951";"17387080";"17387080";"17387080";"17387080";"17546405";"17538725";"17538575";"17538575";"17538575";"18612161";"18449563";"18663864";"18663864";"18497272";"18497272";"18487353";"18487353";"18493720";"18495151";"18495151";"18495151";"19265677";"19265677";"13369911";"13369911";"11221247";"11221247";"11224010";"11224010";"11215370";"11289663";"11289663";"11295193";"19421238";"19514310";"19649811";"19649811";"20259588";"20259588";"20401342";"20401342";"20419562";"20419712";"20419712";"20421119";"21071023";"13105770";"9495492";"9495492";"9163740";"9163740";"9326531";"9326531";"9341831";"9341148";"9341148";"9341148";"21256537";"18252592"
"Mato Grosso do Sul";"4173334";"4153542";"4153542";"4153542";"4498000";"4498000";"4498000";"4860821";"4860821";"4853230";"4853230";"4846031";"4846031";"4846031";"4846031";"4846031";"4844000";"4900501";"4900501";"4609264";"4609264";"4569461";"4569461";"4570771";"4570771";"4570771";"4570771";"4570771";"4420000";"4089956";"4139059";"4218034";"4182927";"3982878";"3982878";"3984447";"3984447";"4046223";"4046223";"4046223";"4757500";"4845000";"4845000";"5222521";"5222521";"5301061";"5301061";"5336326";"5336326";"5340988";"5340988";"5340988";"5080800";"5343600";"4905600";"4983989";"4983989";"5073336";"5073336";"5079581";"5079581";"5079581";"5079581";"5079581";"5445000";"4900500";"4900500";"4623068";"4623068";"4571799";"4571799";"4571799";"4571799";"4571799";"4571799";"4594359";"5940000";"5702400";"5702400";"5720669";"5720669";"5778615";"5778615";"5780610";"5780610";"5780519";"5780519";"5780519";"6390000";"6078286";"6078286";"6283878";"6283878";"6283878";"6282422";"6312617";"6312617";"6340508";"6340508";"6339386";"6840000";"6810125";"6810125";"7128533";"7128533";"7304606";"7304606";"7307126";"7307126";"7306299";"7306299";"7305608";"7497000";"7581160";"7581160";"7405007";"7405007";"7412825";"7412825";"7397809";"7397809";"7402418";"7402418";"7388360";"7760160";"8262000";"8262000";"8756373";"8756373";"9015005";"9015005";"9035337";"9035337";"9087115";"9071630";"9071630";"8745000";"8745000";"8910000";"9720000";"9720000";"9720000";"9870163";"9852033";"9852033";"9866605";"9866605";"9867382";"9230000";"9230000";"8530149";"8436729";"8436729";"8436729";"8411767";"8411767";"8445377";"8445377";"8530551";"8697837";"9834000";"10184645";"10184645";"10184645";"10237341";"10237341";"10237341";"11005872";"11005872";"11005872";"11005872";"10948132";"11520000";"11520000";"11615795";"11615795";"11615795";"11904449";"11904449";"12253992";"12253992";"12253992";"12241792";"12226648";"12715223";"12715223";"9475596";"9475596";"9475596";"8755939";"8755939";"8755939";"8755939";"8556680";"8556680";"8541320";"13117498";"13117498"
